2024-1-11 06:27:11-log: Cannot access game frame or container.
2024-1-11 06:27:11-debug: asset-db:require-engine-code (696ms)
2024-1-11 06:27:12-log: Cocos Creator v3.8.1
2024-1-11 06:27:12-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:22.22MB, end 92.77MB, increase: 70.55MB
2024-1-11 06:27:12-debug: [Assets Memory track]: asset-db-plugin-register: programming start:93.52MB, end 97.01MB, increase: 3.49MB
2024-1-11 06:27:12-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:97.06MB, end 100.69MB, increase: 3.63MB
2024-1-11 06:27:12-debug: [Assets Memory track]: asset-db-plugin-enable: project start:97.24MB, end 100.70MB, increase: 3.46MB
2024-1-11 06:27:12-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:92.78MB, end 100.70MB, increase: 7.92MB
2024-1-11 06:27:12-debug: asset-db:worker-init: initPlugin (87ms)
2024-1-11 06:27:12-debug: [Assets Memory track]: asset-db:worker-init start:22.22MB, end 95.05MB, increase: 72.83MB
2024-1-11 06:27:12-debug: Run asset db hook programming:beforePreStart ...
2024-1-11 06:27:12-debug: Run asset db hook programming:beforePreStart success!
2024-1-11 06:27:12-debug: Run asset db hook engine-extends:beforePreStart success!
2024-1-11 06:27:12-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-box2d-wasm" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2024-1-11 06:28:10-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\6d\6d8fd2b0177941b032ddc0733af48a561fb60657.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\6d\6d8fd2b0177941b032ddc0733af48a561fb60657.js is not in module cache!
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\bf\bf2a5ff7e8de9b32e53abd7c8de160e985314530.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\bf\bf2a5ff7e8de9b32e53abd7c8de160e985314530.js is not in module cache!
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/bf/bf2a5ff7e8de9b32e53abd7c8de160e985314530.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Register DebugViewRuntimeControl
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\bc\bcdc73fa8dc02a396797b3664020f427cd81bd8a.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\bc\bcdc73fa8dc02a396797b3664020f427cd81bd8a.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\86\86531dc94bb50ab3e3ae86d5aa420671f7d054b5.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\86\86531dc94bb50ab3e3ae86d5aa420671f7d054b5.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\6a\6a5019a719a9014c047e67aa1cf34453ab8392ce.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\6a\6a5019a719a9014c047e67aa1cf34453ab8392ce.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\5e\5e438da667276d8fe7f39c48e8a18849385a0dfd.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\5e\5e438da667276d8fe7f39c48e8a18849385a0dfd.js is not in module cache!
2024-1-11 06:28:10-log: wx-v-1.0.3.2
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/86/86531dc94bb50ab3e3ae86d5aa420671f7d054b5.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/6a/6a5019a719a9014c047e67aa1cf34453ab8392ce.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/bc/bcdc73fa8dc02a396797b3664020f427cd81bd8a.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/5e/5e438da667276d8fe7f39c48e8a18849385a0dfd.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Register PassRewardLayer
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\6f\6fde015641f8b3ea0154e568179a56b853234971.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\6f\6fde015641f8b3ea0154e568179a56b853234971.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\b2\b2b02286b7f5a157bc162b2f4584dc1a7854f3ea.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\b2\b2b02286b7f5a157bc162b2f4584dc1a7854f3ea.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\9b\9b7eedc08347bdcb649aff3f9bc6d5289df01531.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\9b\9b7eedc08347bdcb649aff3f9bc6d5289df01531.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\46\46311b2bb4dcc317967ebf423ef242dd5d56e2a9.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\46\46311b2bb4dcc317967ebf423ef242dd5d56e2a9.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\e3\e370225ba3cf0f31cd1621c3f3c4dda93c09a3f3.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\e3\e370225ba3cf0f31cd1621c3f3c4dda93c09a3f3.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\98\9899dc80443bfbf9c241cbe923f92f561281dde8.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\98\9899dc80443bfbf9c241cbe923f92f561281dde8.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\0c\0cbd45a23626cdb876b003ecebca9c9b46527d06.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\0c\0cbd45a23626cdb876b003ecebca9c9b46527d06.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\4c\4ce428f3e2c844d8c6b5249cde7f4f8f80414281.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\4c\4ce428f3e2c844d8c6b5249cde7f4f8f80414281.js is not in module cache!
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/b2/b2b02286b7f5a157bc162b2f4584dc1a7854f3ea.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/46/46311b2bb4dcc317967ebf423ef242dd5d56e2a9.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/9b/9b7eedc08347bdcb649aff3f9bc6d5289df01531.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/0c/0cbd45a23626cdb876b003ecebca9c9b46527d06.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/98/9899dc80443bfbf9c241cbe923f92f561281dde8.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/e3/e370225ba3cf0f31cd1621c3f3c4dda93c09a3f3.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/4c/4ce428f3e2c844d8c6b5249cde7f4f8f80414281.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/6f/6fde015641f8b3ea0154e568179a56b853234971.js" loaded.
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\00\003fae6bb04896ed9b64f69112d402bbe35a9197.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\00\003fae6bb04896ed9b64f69112d402bbe35a9197.js is not in module cache!
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/00/003fae6bb04896ed9b64f69112d402bbe35a9197.js" loaded.
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\ae\ae42d8e0db2ced5e9b52407cde72e8a66b791697.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\ae\ae42d8e0db2ced5e9b52407cde72e8a66b791697.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\06\069e2694dfc711e6caf4663bc548c3498baf149e.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\06\069e2694dfc711e6caf4663bc548c3498baf149e.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\64\642e685efca553f7fdc260d233fabc0cf022d43c.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\64\642e685efca553f7fdc260d233fabc0cf022d43c.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\d1\d15396aba401cb994fc9feddd8555826dab5e86c.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\d1\d15396aba401cb994fc9feddd8555826dab5e86c.js is not in module cache!
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/06/069e2694dfc711e6caf4663bc548c3498baf149e.js" loaded.
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\08\084b16b553099670250876e75a2197bef12eb3b9.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\08\084b16b553099670250876e75a2197bef12eb3b9.js is not in module cache!
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/64/642e685efca553f7fdc260d233fabc0cf022d43c.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/08/084b16b553099670250876e75a2197bef12eb3b9.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/d1/d15396aba401cb994fc9feddd8555826dab5e86c.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Register Boss
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/ae/ae42d8e0db2ced5e9b52407cde72e8a66b791697.js" loaded.
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\4c\4c56590d9c507ef0f0160635832d3ae305187e48.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\4c\4c56590d9c507ef0f0160635832d3ae305187e48.js is not in module cache!
2024-1-11 06:28:10-debug: [[Executor]] Register Boss1
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/4c/4c56590d9c507ef0f0160635832d3ae305187e48.js" loaded.
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\b3\b3ae9bc30215f1dd0d6da6b095891a1de04db06d.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\b3\b3ae9bc30215f1dd0d6da6b095891a1de04db06d.js is not in module cache!
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\bd\bdda3e41cd88ec72cadfb1702b60b4f5aff8b7b0.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\bd\bdda3e41cd88ec72cadfb1702b60b4f5aff8b7b0.js is not in module cache!
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/bd/bdda3e41cd88ec72cadfb1702b60b4f5aff8b7b0.js" loaded.
2024-1-11 06:28:10-debug: [[Executor]] Register Boss5
2024-1-11 06:28:10-debug: [[Executor]] Register Boss10
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/b3/b3ae9bc30215f1dd0d6da6b095891a1de04db06d.js" loaded.
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\17\17237392726843b6f8cad714edb9ebd0267184d3.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\17\17237392726843b6f8cad714edb9ebd0267184d3.js is not in module cache!
2024-1-11 06:28:10-debug: [[Executor]] Register Boss11
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/17/17237392726843b6f8cad714edb9ebd0267184d3.js" loaded.
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\c4\c4e1cdf9176f922cb1c206fb2f16a98f0355aeb4.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\c4\c4e1cdf9176f922cb1c206fb2f16a98f0355aeb4.js is not in module cache!
2024-1-11 06:28:10-debug: [[Executor]] Register Boss12
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/c4/c4e1cdf9176f922cb1c206fb2f16a98f0355aeb4.js" loaded.
2024-1-11 06:28:10-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\ce\ceb23b31d05713e5f45a06c54b9b54f31821bb56.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\ce\ceb23b31d05713e5f45a06c54b9b54f31821bb56.js is not in module cache!
2024-1-11 06:28:10-debug: [[Executor]] Register Boss13
2024-1-11 06:28:10-debug: [[Executor]] Module "pack:///chunks/ce/ceb23b31d05713e5f45a06c54b9b54f31821bb56.js" loaded.
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\ff\ffbe7777eb1ebfe6e91ef5690fd36c1b8b9c0e00.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\ff\ffbe7777eb1ebfe6e91ef5690fd36c1b8b9c0e00.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Register Boss14
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/ff/ffbe7777eb1ebfe6e91ef5690fd36c1b8b9c0e00.js" loaded.
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\43\437836a6fb43db9b9bf2c064332cbc98182c1910.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\43\437836a6fb43db9b9bf2c064332cbc98182c1910.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Register Boss15
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/43/437836a6fb43db9b9bf2c064332cbc98182c1910.js" loaded.
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\80\806b074191b0a3a157f134baf15b45fd0c26ae55.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\80\806b074191b0a3a157f134baf15b45fd0c26ae55.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Register Boss16
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/80/806b074191b0a3a157f134baf15b45fd0c26ae55.js" loaded.
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\d4\d42d31a547c6681fece5b1d5386634803b613d8d.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\d4\d42d31a547c6681fece5b1d5386634803b613d8d.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Register Boss17
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/d4/d42d31a547c6681fece5b1d5386634803b613d8d.js" loaded.
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\5e\5ef234e5dd4fcdde4bbac0b59870c60dffbae22d.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\5e\5ef234e5dd4fcdde4bbac0b59870c60dffbae22d.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/5e/5ef234e5dd4fcdde4bbac0b59870c60dffbae22d.js" loaded.
2024-1-11 06:28:11-debug: Run asset db hook engine-extends:afterRefresh ...
2024-1-11 06:28:11-debug: refresh db assets success
2024-1-11 06:28:11-debug: [[Executor]] Register Boss18
2024-1-11 06:28:11-debug: Run asset db hook engine-extends:afterRefresh success!
2024-1-11 06:28:11-debug: asset-db:refresh-all-database (721ms)
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\96\96f82ace236b57b2e7ad3b954617c972949d00b2.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\96\96f82ace236b57b2e7ad3b954617c972949d00b2.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/96/96f82ace236b57b2e7ad3b954617c972949d00b2.js" loaded.
2024-1-11 06:28:11-debug: [[Executor]] Register Boss19
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\14\144062e4193283159cb02dcd1427b46397447354.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\14\144062e4193283159cb02dcd1427b46397447354.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/14/144062e4193283159cb02dcd1427b46397447354.js" loaded.
2024-1-11 06:28:11-debug: [[Executor]] Register Boss2
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\95\95199ac01c7735e466f84650b904395faa7af121.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\95\95199ac01c7735e466f84650b904395faa7af121.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/95/95199ac01c7735e466f84650b904395faa7af121.js" loaded.
2024-1-11 06:28:11-debug: [[Executor]] Register Boss20
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\26\266b8b2317006945ac6d47d91d0daca177926e57.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\26\266b8b2317006945ac6d47d91d0daca177926e57.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/26/266b8b2317006945ac6d47d91d0daca177926e57.js" loaded.
2024-1-11 06:28:11-debug: [[Executor]] Register Boss21
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\dd\dd26208ee52516f907f973a889d07c3d95b82175.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\dd\dd26208ee52516f907f973a889d07c3d95b82175.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Register Boss22
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/dd/dd26208ee52516f907f973a889d07c3d95b82175.js" loaded.
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\8a\8a3006fbd1fd4c2efad4cc9eb73a146a9a34fcd4.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\8a\8a3006fbd1fd4c2efad4cc9eb73a146a9a34fcd4.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Register Boss23
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/8a/8a3006fbd1fd4c2efad4cc9eb73a146a9a34fcd4.js" loaded.
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\0b\0b54cd6b7b1b59bf01cb9b350b1b2996a81c2690.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\0b\0b54cd6b7b1b59bf01cb9b350b1b2996a81c2690.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/0b/0b54cd6b7b1b59bf01cb9b350b1b2996a81c2690.js" loaded.
2024-1-11 06:28:11-debug: [[Executor]] Register Boss24
2024-1-11 06:28:11-debug: [[Executor]] Register Boss25
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\fb\fb912fdfda1b7c6a283f3fa60ccd6d27f940cd02.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\fb\fb912fdfda1b7c6a283f3fa60ccd6d27f940cd02.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/fb/fb912fdfda1b7c6a283f3fa60ccd6d27f940cd02.js" loaded.
2024-1-11 06:28:11-debug: [[Executor]] Register Boss26
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\d3\d370bbf79ac29c5d36b99a5dbdb2fad1b8140e42.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\d3\d370bbf79ac29c5d36b99a5dbdb2fad1b8140e42.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/d3/d370bbf79ac29c5d36b99a5dbdb2fad1b8140e42.js" loaded.
2024-1-11 06:28:11-debug: C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\d8\d8b08599cf2557ac4da59c0ed36aadf6aad97aa7.js resolved to C:\Users\Administrator\Desktop\TSGFDemo\Demo\修了个仙\temp\programming\packer-driver\targets\editor\chunks\d8\d8b08599cf2557ac4da59c0ed36aadf6aad97aa7.js is not in module cache!
2024-1-11 06:28:11-debug: [[Executor]] Register Boss27
2024-1-11 06:28:11-debug: [[Executor]] Module "pack:///chunks/d8/d8b08599cf2557ac4da59c0ed36aadf6aad97aa7.js" loaded.
